source_city,destination_city,charging_capacity_kW,distance_km,num_ev_stations_route,charger_power_kW,charging_capacity_kWh,charging_duration_hours,charging_demand,station_density,high_load_route,vehicle_type_3W,vehicle_type_4W,vehicle_type_Bus,charger_type_Slow,charger_type_Ultra-Fast,source_state_Tamil Nadu,destination_state_Tamil Nadu
Madurai,Coimbatore,7.2,515.0,3.0,50.0,40,0.8,50.0,0.005825242718446602,1,False,False,False,False,True,True,True
Vellore,Vellore,150.0,530.0,35.0,22.0,60,2.73,21.978021978021978,0.0660377358490566,1,True,False,False,False,False,True,True
Chennai,Vellore,7.2,428.0,18.0,22.0,20,0.91,21.978021978021978,0.04205607476635514,1,False,True,False,False,False,True,True
Madurai,Nellore,50.0,129.0,47.0,50.0,75,1.5,50.0,0.3643410852713178,1,True,False,False,False,True,True,False
Kurnool,Tirupati,11.0,332.0,28.0,3.3,20,6.06,3.3003300330033007,0.08433734939759036,0,True,False,False,True,False,False,False
Nellore,Vijayawada,22.0,179.0,9.0,100.0,60,0.6,100.0,0.05027932960893855,1,True,False,False,False,True,False,False
Vijayawada,Vellore,22.0,235.0,24.0,7.4,50,6.76,7.396449704142012,0.10212765957446808,0,False,True,False,True,False,False,True
Coimbatore,Tirupati,7.2,304.0,37.0,50.0,30,0.6,50.0,0.12171052631578948,1,False,False,True,False,True,True,False
Vellore,Salem,50.0,123.0,40.0,7.4,75,10.14,7.396449704142012,0.3252032520325203,0,False,False,False,True,False,True,True
Tirupati,Madurai,11.0,577.0,40.0,7.4,40,5.41,7.393715341959334,0.06932409012131716,0,True,False,False,True,False,False,True
Madurai,Vellore,3.3,271.0,25.0,22.0,60,2.73,21.978021978021978,0.09225092250922509,1,False,False,False,False,False,True,True
Kurnool,Chennai,11.0,372.0,45.0,100.0,20,0.2,100.0,0.12096774193548387,1,False,True,False,False,True,False,True
Guntur,Kurnool,11.0,431.0,7.0,3.3,30,9.09,3.3003300330033003,0.016241299303944315,0,False,True,False,True,False,False,False
Tirupati,Guntur,11.0,40.0,23.0,7.4,75,10.14,7.396449704142012,0.575,0,False,False,False,True,False,False,False
Madurai,Vellore,150.0,91.0,25.0,50.0,40,0.8,50.0,0.27472527472527475,1,True,False,False,False,True,True,True
Vellore,Vellore,150.0,233.0,25.0,11.0,50,4.55,10.989010989010989,0.1072961373390558,0,False,False,False,False,False,True,True
Chennai,Vijayawada,150.0,457.0,24.0,50.0,50,1.0,50.0,0.0525164113785558,1,False,False,False,False,True,True,False
Nellore,Guntur,7.2,421.0,15.0,50.0,30,0.6,50.0,0.035629453681710214,1,False,False,False,False,True,False,False
Vellore,Kurnool,22.0,251.0,4.0,3.3,40,12.12,3.3003300330033007,0.01593625498007968,0,False,False,True,True,False,True,False
Vijayawada,Salem,3.3,31.0,26.0,7.4,20,2.7,7.4074074074074066,0.8387096774193549,0,True,False,False,True,False,False,True
Coimbatore,Guntur,150.0,294.0,12.0,22.0,60,2.73,21.978021978021978,0.04081632653061224,1,True,False,False,False,False,True,False
Madurai,Kurnool,22.0,16.0,29.0,11.0,50,4.55,10.989010989010989,1.8125,0,False,False,False,False,False,True,False
Nellore,Nellore,150.0,547.0,34.0,22.0,20,0.91,21.978021978021978,0.062157221206581355,1,True,False,False,False,False,False,False
Coimbatore,Salem,11.0,406.0,41.0,22.0,75,3.41,21.994134897360702,0.10098522167487685,1,False,False,False,False,False,True,True
Tirupati,Tirupati,22.0,139.0,47.0,50.0,20,0.4,50.0,0.3381294964028777,1,False,True,False,False,True,False,False
Madurai,Madurai,3.3,304.0,44.0,3.3,75,22.73,3.2996040475142983,0.14473684210526316,0,False,True,False,True,False,True,True
Vellore,Vellore,50.0,93.0,25.0,22.0,30,1.36,22.058823529411764,0.26881720430107525,1,False,True,False,False,False,True,True
Tirupati,Nellore,3.3,579.0,38.0,7.4,20,2.7,7.4074074074074066,0.06563039723661486,0,False,True,False,True,False,False,False
Tirupati,Madurai,3.3,533.0,18.0,3.3,20,6.06,3.3003300330033007,0.03377110694183865,0,False,False,True,True,False,False,True
Nellore,Salem,3.3,318.0,8.0,22.0,20,0.91,21.978021978021978,0.025157232704402517,1,True,False,False,False,False,False,True
Guntur,Kurnool,11.0,358.0,44.0,11.0,75,6.82,10.997067448680351,0.12290502793296089,0,False,True,False,False,False,False,False
Kurnool,Coimbatore,22.0,567.0,25.0,22.0,50,2.27,22.026431718061673,0.04409171075837742,1,False,True,False,False,False,False,True
Vijayawada,Salem,22.0,530.0,38.0,3.3,40,12.12,3.3003300330033007,0.07169811320754717,0,False,False,True,True,False,False,True
Salem,Tirupati,7.2,353.0,8.0,3.3,60,18.18,3.3003300330033003,0.0226628895184136,0,False,False,False,True,False,True,False
Tirupati,Chennai,22.0,283.0,30.0,22.0,75,3.41,21.994134897360702,0.10600706713780919,1,False,False,True,False,False,False,True
Madurai,Vellore,3.3,304.0,41.0,11.0,20,1.82,10.989010989010989,0.13486842105263158,0,False,False,False,False,False,True,True
Madurai,Vijayawada,22.0,55.0,32.0,100.0,30,0.3,100.0,0.5818181818181818,1,False,False,False,False,True,True,False
Kurnool,Salem,7.2,304.0,33.0,100.0,50,0.5,100.0,0.10855263157894737,1,False,False,False,False,True,False,True
Chennai,Vijayawada,100.0,598.0,26.0,50.0,50,1.0,50.0,0.043478260869565216,1,False,False,False,False,True,True,False
Coimbatore,Guntur,7.2,152.0,34.0,50.0,75,1.5,50.0,0.2236842105263158,1,True,False,False,False,True,True,False
Salem,Vijayawada,11.0,326.0,3.0,3.3,40,12.12,3.3003300330033007,0.009202453987730062,0,False,False,True,True,False,True,False
Vijayawada,Chennai,150.0,425.0,41.0,7.4,75,10.14,7.396449704142012,0.09647058823529411,0,False,True,False,True,False,False,True
Coimbatore,Salem,22.0,327.0,47.0,100.0,30,0.3,100.0,0.1437308868501529,1,True,False,False,False,True,True,True
Nellore,Kurnool,22.0,399.0,22.0,11.0,50,4.55,10.989010989010989,0.05513784461152882,0,False,False,True,False,False,False,False
Madurai,Vijayawada,7.2,23.0,11.0,3.3,40,12.12,3.3003300330033007,0.4782608695652174,0,False,False,True,True,False,True,False
Salem,Salem,3.3,310.0,19.0,22.0,60,2.73,21.978021978021978,0.06129032258064516,1,False,False,False,False,False,True,True
Kurnool,Vellore,50.0,318.0,32.0,7.4,20,2.7,7.4074074074074066,0.10062893081761007,0,False,False,True,True,False,False,True
Guntur,Coimbatore,100.0,558.0,32.0,22.0,50,2.27,22.026431718061673,0.05734767025089606,1,False,True,False,False,False,False,True
Madurai,Nellore,7.2,44.0,29.0,22.0,60,2.73,21.978021978021978,0.6590909090909091,1,False,False,True,False,False,True,False
Chennai,Kurnool,100.0,168.0,24.0,100.0,20,0.2,100.0,0.14285714285714285,1,False,False,False,False,True,True,False
Salem,Kurnool,100.0,541.0,24.0,100.0,50,0.5,100.0,0.04436229205175601,1,False,False,True,False,True,True,False
Madurai,Vijayawada,7.2,126.0,34.0,7.4,20,2.7,7.4074074074074066,0.2698412698412698,0,False,False,True,True,False,True,False
Coimbatore,Coimbatore,100.0,304.0,42.0,50.0,75,1.5,50.0,0.13815789473684212,1,False,False,True,False,True,True,True
Guntur,Tirupati,11.0,246.0,18.0,7.4,75,10.14,7.396449704142012,0.07317073170731707,0,False,False,True,True,False,False,False
Chennai,Nellore,22.0,487.0,23.0,11.0,75,6.82,10.997067448680351,0.04722792607802875,0,True,False,False,False,False,True,False
Coimbatore,Tirupati,100.0,562.0,47.0,100.0,20,0.2,100.0,0.08362989323843416,1,False,False,False,False,True,True,True
Chennai,Salem,150.0,154.0,25.0,11.0,30,2.73,10.989010989010989,0.16233766233766234,0,True,False,False,False,False,True,True
Guntur,Madurai,50.0,458.0,40.0,3.3,40,12.12,3.3003300330033007,0.08733624454148471,0,False,False,False,True,False,False,True
Salem,Vellore,150.0,296.0,11.0,11.0,60,5.45,11.009174311926605,0.037162162162162164,0,False,True,False,False,False,True,True
Coimbatore,Tirupati,22.0,370.0,1.0,50.0,40,0.8,50.0,0.002702702702702703,1,True,False,False,False,True,True,False
Nellore,Salem,3.3,585.0,20.0,3.3,60,18.18,3.3003300330033003,0.03418803418803419,0,False,False,False,True,False,False,True
Madurai,Tirupati,50.0,213.0,37.0,50.0,60,1.2,50.0,0.17370892018779344,1,False,True,False,False,True,True,True
Kurnool,Kurnool,150.0,260.0,20.0,22.0,30,1.36,22.058823529411764,0.07692307692307693,1,False,True,False,False,False,False,False
Coimbatore,Chennai,50.0,29.0,26.0,11.0,60,5.45,11.009174311926605,0.896551724137931,0,False,True,False,False,False,True,True
Nellore,Tirupati,11.0,170.0,49.0,3.3,40,12.12,3.3003300330033007,0.28823529411764703,0,False,False,False,True,False,False,False
Kurnool,Coimbatore,50.0,251.0,24.0,7.4,40,5.41,7.393715341959334,0.09561752988047809,0,False,False,True,True,False,False,True
Guntur,Vijayawada,50.0,194.0,39.0,100.0,60,0.6,100.0,0.20103092783505155,1,True,False,False,False,True,False,False
Nellore,Coimbatore,22.0,303.0,20.0,3.3,30,9.09,3.3003300330033003,0.066006600660066,0,False,True,False,True,False,False,True
Tirupati,Salem,7.2,304.0,8.0,50.0,40,0.8,50.0,0.02631578947368421,1,False,False,True,False,True,False,True
Chennai,Tirupati,100.0,526.0,47.0,50.0,20,0.4,50.0,0.08935361216730038,1,False,False,True,False,True,True,False
Coimbatore,Vijayawada,150.0,227.0,43.0,7.4,60,8.11,7.398273736128237,0.1894273127753304,0,False,True,False,True,False,True,False
Coimbatore,Coimbatore,22.0,312.0,40.0,3.3,60,18.18,3.3003300330033003,0.1282051282051282,0,False,False,False,True,False,True,True
Nellore,Chennai,22.0,10.0,19.0,3.3,20,6.06,3.3003300330033007,1.9,0,True,False,False,True,False,False,True
Tirupati,Vellore,7.2,229.0,2.0,22.0,40,1.82,21.978021978021978,0.008733624454148471,1,False,False,False,False,False,False,True
Chennai,Chennai,22.0,594.0,13.0,50.0,30,0.6,50.0,0.021885521885521887,1,False,False,False,False,True,True,True
Nellore,Kurnool,50.0,111.0,46.0,3.3,50,15.15,3.3003300330033003,0.4144144144144144,0,True,False,False,True,False,False,False
Madurai,Coimbatore,50.0,288.0,19.0,3.3,40,12.12,3.3003300330033007,0.06597222222222222,0,True,False,False,True,False,True,True
Vijayawada,Vijayawada,150.0,74.0,12.0,22.0,75,3.41,21.994134897360702,0.16216216216216217,1,False,False,False,False,False,False,False
Vellore,Nellore,50.0,482.0,33.0,22.0,50,2.27,22.026431718061673,0.06846473029045644,1,False,False,False,False,False,True,False
Coimbatore,Madurai,100.0,276.0,35.0,11.0,50,4.55,10.989010989010989,0.12681159420289856,0,False,False,True,False,False,False,True
Coimbatore,Coimbatore,3.3,12.0,21.0,11.0,30,2.73,10.989010989010989,1.75,0,True,False,False,False,False,True,True
Coimbatore,Salem,50.0,163.0,25.0,50.0,75,1.5,50.0,0.15337423312883436,1,False,False,False,False,True,False,True
Coimbatore,Tirupati,22.0,52.0,48.0,3.3,40,12.12,3.3003300330033007,0.9230769230769231,0,False,True,False,True,False,True,False
Coimbatore,Tirupati,11.0,30.0,23.0,11.0,50,4.55,10.989010989010989,0.7666666666666667,0,False,True,False,False,False,False,True
Tirupati,Kurnool,3.3,60.0,15.0,50.0,40,0.8,50.0,0.25,1,False,True,False,False,True,False,False
Vellore,Nellore,100.0,382.0,25.0,3.3,50,15.15,3.3003300330033003,0.06544502617801047,0,True,False,False,True,False,True,False
Kurnool,Nellore,7.2,429.0,30.0,3.3,60,18.18,3.3003300330033003,0.06993006993006994,0,False,False,True,True,False,False,False
Chennai,Vellore,7.2,354.0,30.0,11.0,30,2.73,10.989010989010989,0.0847457627118644,0,False,False,True,False,False,True,True
Kurnool,Guntur,50.0,168.0,7.0,7.4,30,4.05,7.407407407407407,0.041666666666666664,0,False,True,False,True,False,False,False
Vijayawada,Coimbatore,7.2,45.0,20.0,50.0,75,1.5,50.0,0.4444444444444444,1,False,False,False,False,True,False,True
Chennai,Salem,50.0,371.0,47.0,100.0,60,0.6,100.0,0.12668463611859837,1,False,False,True,False,True,True,True
Tirupati,Tirupati,7.2,530.0,15.0,7.4,40,5.41,7.393715341959334,0.02830188679245283,0,False,False,False,True,False,False,False
Coimbatore,Chennai,7.2,593.0,24.0,22.0,60,2.73,21.978021978021978,0.04047217537942664,1,False,False,False,False,False,False,True
Coimbatore,Nellore,22.0,59.0,24.0,7.4,50,6.76,7.396449704142012,0.4067796610169492,0,False,False,False,True,False,True,True
Coimbatore,Coimbatore,7.2,448.0,5.0,100.0,40,0.4,100.0,0.011160714285714286,1,False,False,False,False,True,False,True
Nellore,Kurnool,3.3,441.0,37.0,50.0,40,0.8,50.0,0.08390022675736962,1,True,False,False,False,True,False,False
Kurnool,Nellore,3.3,599.0,25.0,22.0,60,2.73,21.978021978021978,0.041736227045075125,1,False,False,False,False,False,False,False
Vijayawada,Guntur,11.0,272.0,21.0,3.3,60,18.18,3.3003300330033003,0.07720588235294118,0,False,False,False,True,False,False,True
Coimbatore,Tirupati,3.3,468.0,39.0,11.0,50,4.55,10.989010989010989,0.08333333333333333,0,False,True,False,False,False,True,False
Madurai,Salem,100.0,563.0,32.0,100.0,75,0.75,100.0,0.056838365896980464,1,True,False,False,False,True,True,True
Kurnool,Tirupati,22.0,82.0,8.0,11.0,60,5.45,11.009174311926605,0.0975609756097561,0,False,False,False,False,False,False,False
Vijayawada,Kurnool,3.3,526.0,44.0,3.3,20,6.06,3.3003300330033007,0.08365019011406843,0,False,False,False,True,False,False,False
Tirupati,Coimbatore,100.0,390.0,3.0,50.0,30,0.6,50.0,0.007692307692307693,1,False,True,False,False,True,False,True
Coimbatore,Salem,100.0,218.0,35.0,22.0,75,3.41,21.994134897360702,0.16055045871559634,1,True,False,False,False,False,True,True
Salem,Kurnool,22.0,462.0,13.0,100.0,30,0.3,100.0,0.02813852813852814,1,True,False,False,False,True,True,False
Vijayawada,Guntur,100.0,64.0,16.0,50.0,75,1.5,50.0,0.25,1,True,False,False,False,True,False,False
Salem,Kurnool,100.0,246.0,23.0,7.4,75,10.14,7.396449704142012,0.09349593495934959,0,False,False,False,True,False,True,False
Vellore,Tirupati,22.0,304.0,30.0,3.3,50,15.15,3.3003300330033003,0.09868421052631579,0,False,False,True,True,False,True,False
Guntur,Chennai,22.0,559.0,25.0,3.3,75,22.73,3.2996040475142983,0.044722719141323794,0,False,False,False,True,False,False,True
Kurnool,Chennai,7.2,587.0,25.0,3.3,75,22.73,3.2996040475142983,0.04258943781942078,0,False,True,False,True,False,False,True
Nellore,Chennai,3.3,189.0,23.0,100.0,60,0.6,100.0,0.12169312169312169,1,False,False,False,False,True,False,True
Coimbatore,Madurai,22.0,152.0,22.0,50.0,40,0.8,50.0,0.14473684210526316,1,True,False,False,False,True,True,True
Salem,Guntur,150.0,570.0,42.0,22.0,50,2.27,22.026431718061673,0.07368421052631578,1,False,False,True,False,False,False,False
Vellore,Madurai,7.2,471.0,6.0,7.4,50,6.76,7.396449704142012,0.012738853503184714,0,True,False,False,True,False,True,True
Kurnool,Chennai,50.0,587.0,27.0,50.0,30,0.6,50.0,0.04599659284497445,1,False,True,False,False,True,False,True
Coimbatore,Kurnool,7.2,546.0,2.0,100.0,20,0.2,100.0,0.003663003663003663,1,True,False,False,False,True,True,False
Vijayawada,Kurnool,100.0,119.0,16.0,7.4,40,5.41,7.393715341959334,0.13445378151260504,0,False,True,False,True,False,False,False
Vellore,Salem,11.0,304.0,13.0,50.0,75,1.5,50.0,0.04276315789473684,1,False,True,False,False,True,True,True
Tirupati,Coimbatore,3.3,88.0,4.0,7.4,75,10.14,7.396449704142012,0.045454545454545456,0,False,False,True,True,False,False,True
Kurnool,Salem,150.0,541.0,18.0,3.3,20,6.06,3.3003300330033007,0.033271719038817,0,False,False,False,True,False,False,True
Tirupati,Madurai,7.2,69.0,23.0,3.3,60,18.18,3.3003300330033003,0.3333333333333333,0,True,False,False,True,False,False,True
Nellore,Tirupati,7.2,354.0,2.0,100.0,20,0.2,100.0,0.005649717514124294,1,False,True,False,False,True,False,False
Coimbatore,Tirupati,150.0,466.0,23.0,11.0,20,1.82,10.989010989010989,0.04935622317596566,0,False,True,False,False,False,True,False
Nellore,Tirupati,22.0,199.0,46.0,7.4,30,4.05,7.407407407407407,0.23115577889447236,0,False,False,False,True,False,False,False
Kurnool,Vijayawada,22.0,561.0,17.0,3.3,50,15.15,3.3003300330033003,0.030303030303030304,0,False,False,True,True,False,False,False
Kurnool,Kurnool,22.0,429.0,38.0,50.0,40,0.8,50.0,0.08857808857808858,1,False,False,False,False,True,False,False
Tirupati,Salem,100.0,492.0,7.0,22.0,30,1.36,22.058823529411764,0.014227642276422764,1,False,True,False,False,False,False,True
Tirupati,Vellore,50.0,519.0,2.0,22.0,30,1.36,22.058823529411764,0.0038535645472061657,1,True,False,False,False,False,False,True
Vellore,Tirupati,150.0,432.0,5.0,22.0,60,2.73,21.978021978021978,0.011574074074074073,1,True,False,False,False,False,True,False
Coimbatore,Guntur,50.0,222.0,18.0,7.4,60,8.11,7.398273736128237,0.08108108108108109,0,True,False,False,True,False,False,False
Coimbatore,Vijayawada,3.3,404.0,21.0,100.0,60,0.6,100.0,0.05198019801980198,1,False,True,False,False,True,False,False
Vellore,Tirupati,22.0,555.0,48.0,50.0,20,0.4,50.0,0.08648648648648649,1,True,False,False,False,True,True,True
Madurai,Chennai,22.0,431.0,42.0,100.0,75,0.75,100.0,0.09744779582366589,1,False,False,False,False,True,True,True
Tirupati,Chennai,3.3,129.0,9.0,7.4,40,5.41,7.393715341959334,0.06976744186046512,0,False,False,False,True,False,False,True
Guntur,Kurnool,50.0,106.0,10.0,50.0,40,0.8,50.0,0.09433962264150944,1,False,False,True,False,True,False,False
Salem,Vellore,11.0,209.0,25.0,11.0,50,4.55,10.989010989010989,0.11961722488038277,0,False,False,True,False,False,True,True
Kurnool,Tirupati,50.0,425.0,44.0,22.0,60,2.73,21.978021978021978,0.10352941176470588,1,False,True,False,False,False,False,False
Tirupati,Tirupati,3.3,96.0,43.0,7.4,40,5.41,7.393715341959334,0.4479166666666667,0,False,False,True,True,False,False,False
Nellore,Nellore,3.3,157.0,21.0,22.0,40,1.82,21.978021978021978,0.1337579617834395,1,False,False,True,False,False,False,False
Salem,Madurai,150.0,220.0,7.0,22.0,60,2.73,21.978021978021978,0.031818181818181815,1,False,False,True,False,False,True,True
Nellore,Madurai,50.0,359.0,32.0,50.0,50,1.0,50.0,0.08913649025069638,1,True,False,False,False,True,False,True
Coimbatore,Salem,150.0,369.0,25.0,100.0,75,0.75,100.0,0.06775067750677506,1,False,False,False,False,True,True,True
Guntur,Madurai,22.0,391.0,4.0,3.3,50,15.15,3.3003300330033003,0.010230179028132993,0,False,False,False,True,False,False,True
Chennai,Vijayawada,150.0,199.0,10.0,22.0,30,1.36,22.058823529411764,0.05025125628140704,1,True,False,False,False,False,True,False
Coimbatore,Madurai,7.2,383.0,13.0,50.0,75,1.5,50.0,0.033942558746736295,1,False,False,True,False,True,False,True
Kurnool,Coimbatore,7.2,282.0,40.0,100.0,50,0.5,100.0,0.14184397163120568,1,False,True,False,False,True,False,True
Chennai,Vijayawada,11.0,304.0,25.0,50.0,40,0.8,50.0,0.08223684210526316,1,False,False,True,False,True,True,False
Salem,Salem,22.0,297.0,46.0,7.4,50,6.76,7.396449704142012,0.15488215488215487,0,False,False,False,True,False,False,True
Tirupati,Madurai,100.0,48.0,49.0,11.0,50,4.55,10.989010989010989,1.0208333333333333,0,True,False,False,False,False,False,True
Coimbatore,Tirupati,100.0,311.0,40.0,22.0,60,2.73,21.978021978021978,0.12861736334405144,1,False,False,False,False,False,True,False
Salem,Nellore,100.0,244.0,25.0,7.4,75,10.14,7.396449704142012,0.10245901639344263,0,False,False,True,True,False,True,False
Vellore,Vellore,7.2,550.0,21.0,11.0,60,5.45,11.009174311926605,0.038181818181818185,0,True,False,False,False,False,True,True
Nellore,Coimbatore,150.0,416.0,24.0,100.0,40,0.4,100.0,0.057692307692307696,1,False,False,False,False,True,False,True
Madurai,Tirupati,3.3,524.0,19.0,22.0,40,1.82,21.978021978021978,0.03625954198473282,1,False,False,False,False,False,True,False
Coimbatore,Tirupati,50.0,120.0,8.0,3.3,30,9.09,3.3003300330033003,0.06666666666666667,0,False,False,True,True,False,False,False
Chennai,Salem,11.0,458.0,4.0,22.0,75,3.41,21.994134897360702,0.008733624454148471,1,False,False,False,False,False,True,True
Coimbatore,Guntur,3.3,19.0,21.0,11.0,60,5.45,11.009174311926605,1.105263157894737,0,False,True,False,False,False,True,False
